Timestamp: 1718954769.3088655
Path 0:
(-0.2144690603017807, -0.06527435779571533, 0.6411713361740112)
(-0.20032043755054474, -0.09470125287771225, 0.6428848505020142)
(-0.1826217770576477, -0.12172682583332062, 0.644423246383667)
(-0.16173960268497467, -0.14595989882946014, 0.6458197832107544)
(-0.13807739317417145, -0.16706131398677826, 0.6471079587936401)
(-0.11206882447004318, -0.18474601209163666, 0.6483209133148193)
(-0.08417117595672607, -0.1987844854593277, 0.6494913101196289)
(-0.05485910922288895, -0.20900338888168335, 0.650651216506958)
(-0.024618733674287796, -0.21528588235378265, 0.6518317461013794)
(0.00605805916711688, -0.2175714522600174, 0.6530628800392151)
(0.0366789735853672, -0.21585538983345032, 0.654373288154602)
(0.07453673332929611, -0.1679294854402542, 0.6620829105377197)
(0.10864771902561188, -0.11786733567714691, 0.6639974117279053)
(0.13866671919822693, -0.06641297787427902, 0.6603040099143982)
(0.1643540859222412, -0.014314748346805573, 0.6512437462806702)
(0.18557393550872803, 0.037689127027988434, 0.637104868888855)
(0.20229031145572662, 0.08888394385576248, 0.6182160973548889)
(0.21456152200698853, 0.1385905146598816, 0.5949404239654541)
(0.23686310648918152, 0.1409386694431305, 0.60002201795578)
(0.25938695669174194, 0.14154332876205444, 0.6055347919464111)
(0.2819223403930664, 0.14042890071868896, 0.6114163994789124)
(0.30427098274230957, 0.13764433562755585, 0.6175956726074219)
(0.3262501657009125, 0.13326050341129303, 0.6239933371543884)
(0.34769561886787415, 0.12736715376377106, 0.6305228471755981)
(0.3684636652469635, 0.12006954103708267, 0.6370910406112671)
(0.38843291997909546, 0.11148471385240555, 0.643599271774292)
(0.4075053632259369, 0.10173770040273666, 0.6499443650245667)
(0.4243742823600769, 0.1132618710398674, 0.6540651321411133)
(0.44154298305511475, 0.12483461201190948, 0.6567960977554321)
(0.4589799642562866, 0.13636411726474762, 0.6581717729568481)
(0.47665032744407654, 0.1477586030960083, 0.6582310795783997)
(0.49451571702957153, 0.15892666578292847, 0.6570166349411011)
(0.5125343203544617, 0.16977764666080475, 0.6545746922492981)
(0.5306606888771057, 0.18022210896015167, 0.6509544849395752)
(0.5488460063934326, 0.19017226994037628, 0.6462081670761108)
(0.5670378804206848, 0.19954238831996918, 0.6403900384902954)
(0.5851802229881287, 0.2082492560148239, 0.6335565447807312)
(0.6032137870788574, 0.2162126898765564, 0.6257656216621399)
(0.6210756897926331, 0.2233559489250183, 0.6170765161514282)

Path 1:
(-0.21446938812732697, -0.06527429819107056, 0.6411715745925903)
(-0.1709006279706955, -0.08045365661382675, 0.6514321565628052)
(-0.1267988681793213, -0.09346630424261093, 0.6579678654670715)
(-0.08256622403860092, -0.10426677763462067, 0.6609196662902832)
(-0.03857630118727684, -0.11284665018320084, 0.6604546308517456)
(0.004829871002584696, -0.1192307099699974, 0.6567602157592773)
(0.047346603125333786, -0.12347272038459778, 0.6500388383865356)
(0.08870512992143631, -0.1256510466337204, 0.6405022740364075)
(0.12867404520511627, -0.125864177942276, 0.6283664703369141)
(0.16705861687660217, -0.12422650307416916, 0.6138468980789185)
(0.18765701353549957, -0.10207302123308182, 0.6079790592193604)
(0.20513004064559937, -0.07706466317176819, 0.6019995808601379)
(0.21912342309951782, -0.04964534565806389, 0.5959179401397705)
(0.22934506833553314, -0.020299004390835762, 0.5897431969642639)
(0.23556920886039734, 0.010458922013640404, 0.5834840536117554)
(0.2376391738653183, 0.04209039360284805, 0.5771487951278687)
(0.23546919226646423, 0.07404384016990662, 0.5707452297210693)
(0.22904500365257263, 0.1057632565498352, 0.5642808675765991)
(0.25233954191207886, 0.11812480539083481, 0.5683724880218506)
(0.27603426575660706, 0.130767360329628, 0.5719796419143677)
(0.30003926157951355, 0.14369621872901917, 0.5750522613525391)
(0.3242638409137726, 0.15691527724266052, 0.5775374174118042)
(0.34861692786216736, 0.17042650282382965, 0.5793792009353638)
(0.3730073869228363, 0.1842295527458191, 0.580519437789917)
(0.3973444700241089, 0.19832122325897217, 0.580897867679596)
(0.42153796553611755, 0.21269507706165314, 0.5804527997970581)
(0.4354332387447357, 0.2180735468864441, 0.5874444842338562)
(0.44976192712783813, 0.22297093272209167, 0.5936499834060669)
(0.4644864499568939, 0.2273389995098114, 0.599066972732544)
(0.47956568002700806, 0.2311319261789322, 0.6036945581436157)
(0.4949551224708557, 0.2343066781759262, 0.6075335741043091)
(0.5106071829795837, 0.2368231862783432, 0.6105865836143494)
(0.5264711976051331, 0.23864464461803436, 0.6128576993942261)
(0.5424938797950745, 0.2397376298904419, 0.6143527030944824)
(0.5586194396018982, 0.24007238447666168, 0.6150789856910706)
(0.5747898817062378, 0.23962296545505524, 0.6150455474853516)
(0.5909453630447388, 0.23836737871170044, 0.6142629981040955)
(0.6070242524147034, 0.23628775775432587, 0.6127433776855469)
(0.6229637265205383, 0.23337049782276154, 0.6105005145072937)

Path 2:
(0.34861692786216736, 0.17042650282382965, 0.5793792009353638)
(0.35874277353286743, 0.17551051080226898, 0.5818333625793457)
(0.36914440989494324, 0.18035821616649628, 0.5840538740158081)
(0.3798125982284546, 0.1849558800458908, 0.5860384106636047)
(0.39073747396469116, 0.1892901211977005, 0.5877848863601685)
(0.4019085466861725, 0.19334790110588074, 0.5892914533615112)
(0.4133148193359375, 0.19711658358573914, 0.5905562043190002)
(0.42494478821754456, 0.20058396458625793, 0.5915775895118713)
(0.43678632378578186, 0.203738272190094, 0.5923541188240051)
(0.4488268494606018, 0.20656818151474, 0.5928845405578613)
(0.46105334162712097, 0.209062859416008, 0.5931676626205444)
